System,River,ReturnYear,Total_Returns,Label,ReturnsByAgeClass,Age,FW_Winters,Mar_Winters,Euro,GR,GRShort,BroodYear,RecruitsByAgeClass,MarineEntryYear,Total_Recruits,PercOfBrdYr,Total_Spawners_BroodYear,TotRecPerTotSpn
Bristol Bay,Naknek,2024,3160468.81,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2017,0,2021,8510222.73,0,1899972,4.479
Bristol Bay,Naknek,2024,3160468.81,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2018,0,2019,7860060.16,0,2221152,3.539
Bristol Bay,Naknek,2024,3160468.81,AgeClass_1.4,38057.3,6,1,4,1.4,6_2,62,2018,38057.3,2020,7860060.16,0.48,2221152,3.539
Bristol Bay,Naknek,2024,3160468.81,AgeClass_2.3,236366.56,6,2,3,2.3,6_3,63,2018,236366.56,2021,7860060.16,3.01,2221152,3.539
Bristol Bay,Naknek,2024,3160468.81,AgeClass_3.2,665.39,6,3,2,3.2,6_4,64,2018,665.39,2022,7860060.16,0.01,2221152,3.539
Bristol Bay,Naknek,2024,3160468.81,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2019,0,2020,2861469.9899999998,0,2911470,0.983
Bristol Bay,Naknek,2024,3160468.81,AgeClass_1.3,926915.42,5,1,3,1.3,5_2,52,2019,926915.42,2021,2861469.9899999998,32.39,2911470,0.983
Bristol Bay,Naknek,2024,3160468.81,AgeClass_2.2,424149.61,5,2,2,2.2,5_3,53,2019,424149.61,2022,2861469.9899999998,14.82,2911470,0.983
Bristol Bay,Naknek,2024,3160468.81,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2019,0,2023,2861469.9899999998,0,2911470,0.983
Bristol Bay,Naknek,2024,3160468.81,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2020,0,2021,5214648.53,0,4112160,1.268
Bristol Bay,Naknek,2024,3160468.81,AgeClass_1.2,1532513.77,4,1,2,1.2,4_2,42,2020,1532513.77,2022,5214648.53,29.39,4112160,1.268
Bristol Bay,Naknek,2024,3160468.81,AgeClass_2.1,0,4,2,1,2.1,4_3,43,2020,0,2023,5214648.53,0,4112160,1.268
Bristol Bay,Naknek,2024,3160468.81,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2021,0,2022,855406.5900000001,0,2796534,0.306
Bristol Bay,Naknek,2024,3160468.81,AgeClass_1.1,630.19,3,1,1,1.1,3_2,32,2021,630.19,2023,855406.5900000001,0.07,2796534,0.306
Bristol Bay,Naknek,2024,3160468.81,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2022,0,2023,7915.11,0,1921296,0.004
Bristol Bay,Naknek,2025,4853062.22,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2017,0,2021,8510222.73,0,1899972,4.479
Bristol Bay,Naknek,2025,4853062.22,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2018,0,2020,7860060.16,0,2221152,3.539
Bristol Bay,Naknek,2025,4853062.22,AgeClass_2.4,442.9,7,2,4,2.4,7_3,73,2018,442.9,2021,7860060.16,0.01,2221152,3.539
Bristol Bay,Naknek,2025,4853062.22,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2018,0,2022,7860060.16,0,2221152,3.539
Bristol Bay,Naknek,2025,4853062.22,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2019,0,2020,2861469.9899999998,0,2911470,0.983
Bristol Bay,Naknek,2025,4853062.22,AgeClass_1.4,9762.88,6,1,4,1.4,6_2,62,2019,9762.88,2021,2861469.9899999998,0.34,2911470,0.983
Bristol Bay,Naknek,2025,4853062.22,AgeClass_2.3,332476.89,6,2,3,2.3,6_3,63,2019,332476.89,2022,2861469.9899999998,11.62,2911470,0.983
Bristol Bay,Naknek,2025,4853062.22,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2019,0,2023,2861469.9899999998,0,2911470,0.983
Bristol Bay,Naknek,2025,4853062.22,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2020,0,2021,5214648.53,0,4112160,1.268
Bristol Bay,Naknek,2025,4853062.22,AgeClass_1.3,3489925.07,5,1,3,1.3,5_2,52,2020,3489925.07,2022,5214648.53,66.93,4112160,1.268
Bristol Bay,Naknek,2025,4853062.22,AgeClass_2.2,157762.98,5,2,2,2.2,5_3,53,2020,157762.98,2023,5214648.53,3.03,4112160,1.268
Bristol Bay,Naknek,2025,4853062.22,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2020,0,2024,5214648.53,0,4112160,1.268
Bristol Bay,Naknek,2025,4853062.22,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2021,0,2022,855406.5900000001,0,2796534,0.306
Bristol Bay,Naknek,2025,4853062.22,AgeClass_1.2,852963.18,4,1,2,1.2,4_2,42,2021,852963.18,2023,855406.5900000001,99.71,2796534,0.306
Bristol Bay,Naknek,2025,4853062.22,AgeClass_2.1,1813.22,4,2,1,2.1,4_3,43,2021,1813.22,2024,855406.5900000001,0.21,2796534,0.306
Bristol Bay,Naknek,2025,4853062.22,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2022,0,2023,7915.11,0,1921296,0.004
Bristol Bay,Naknek,2025,4853062.22,AgeClass_1.1,7915.11,3,1,1,1.1,3_2,32,2022,7915.11,2024,7915.11,100,1921296,0.004
Bristol Bay,Naknek,2025,4853062.22,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2023,0,2024,NA,NA,1156206,NA
Bristol Bay,Nushagak,1963,452397.67,AgeClass_3.4,0,8,3,4,3.4,8_4,84,1955,0,1959,NA,NA,NA,NA
Bristol Bay,Nushagak,1963,452397.67,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1956,0,1958,NA,NA,NA,NA
Bristol Bay,Nushagak,1963,452397.67,AgeClass_2.4,0,7,2,4,2.4,7_3,73,1956,0,1959,NA,NA,NA,NA
Bristol Bay,Nushagak,1963,452397.67,AgeClass_3.3,0,7,3,3,3.3,7_4,74,1956,0,1960,NA,NA,NA,NA
Bristol Bay,Nushagak,1963,452397.67,AgeClass_0.5,0,6,0,5,0.5,6_1,61,1957,0,1958,0,NA,NA,NA
Bristol Bay,Nushagak,1963,452397.67,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1957,0,1959,0,NA,NA,NA
Bristol Bay,Nushagak,1963,452397.67,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1957,0,1960,0,NA,NA,NA
Bristol Bay,Nushagak,1963,452397.67,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1957,0,1961,0,NA,NA,NA
Bristol Bay,Nushagak,1963,452397.67,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1958,0,1959,416859.80000000005,0,NA,NA
Bristol Bay,Nushagak,1963,452397.67,AgeClass_1.3,311993.27,5,1,3,1.3,5_2,52,1958,311993.27,1960,416859.80000000005,74.84,NA,NA
Bristol Bay,Nushagak,1963,452397.67,AgeClass_2.2,65871.7,5,2,2,2.2,5_3,53,1958,65871.7,1961,416859.80000000005,15.8,NA,NA
Bristol Bay,Nushagak,1963,452397.67,AgeClass_3.1,0,5,3,1,3.1,5_4,54,1958,0,1962,416859.80000000005,0,NA,NA
Bristol Bay,Nushagak,1963,452397.67,AgeClass_0.3,39869.8,4,0,3,0.3,4_1,41,1959,39869.8,1960,251110.06,15.88,NA,NA
Bristol Bay,Nushagak,1963,452397.67,AgeClass_1.2,0,4,1,2,1.2,4_2,42,1959,0,1961,251110.06,0,NA,NA
Bristol Bay,Nushagak,1963,452397.67,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1959,0,1962,251110.06,0,NA,NA
Bristol Bay,Nushagak,1963,452397.67,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1960,0,1961,554161.7000000001,0,NA,NA
Bristol Bay,Nushagak,1963,452397.67,AgeClass_1.1,34662.9,3,1,1,1.1,3_2,32,1960,34662.9,1962,554161.7000000001,6.26,NA,NA
Bristol Bay,Nushagak,1963,452397.67,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1961,0,1962,466172.68,0,NA,NA
Bristol Bay,Nushagak,1964,266354.88,AgeClass_3.4,0,8,3,4,3.4,8_4,84,1956,0,1960,NA,NA,NA,NA
Bristol Bay,Nushagak,1964,266354.88,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1957,0,1959,0,NA,NA,NA
Bristol Bay,Nushagak,1964,266354.88,AgeClass_2.4,0,7,2,4,2.4,7_3,73,1957,0,1960,0,NA,NA,NA
Bristol Bay,Nushagak,1964,266354.88,AgeClass_3.3,0,7,3,3,3.3,7_4,74,1957,0,1961,0,NA,NA,NA
Bristol Bay,Nushagak,1964,266354.88,AgeClass_0.5,0,6,0,5,0.5,6_1,61,1958,0,1959,416859.80000000005,0,NA,NA
Bristol Bay,Nushagak,1964,266354.88,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1958,0,1960,416859.80000000005,0,NA,NA
Bristol Bay,Nushagak,1964,266354.88,AgeClass_2.3,38994.83,6,2,3,2.3,6_3,63,1958,38994.83,1961,416859.80000000005,9.35,NA,NA
Bristol Bay,Nushagak,1964,266354.88,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1958,0,1962,416859.80000000005,0,NA,NA
Bristol Bay,Nushagak,1964,266354.88,AgeClass_0.4,3.03,5,0,4,0.4,5_1,51,1959,3.03,1960,251110.06,0,NA,NA
Bristol Bay,Nushagak,1964,266354.88,AgeClass_1.3,0,5,1,3,1.3,5_2,52,1959,0,1961,251110.06,0,NA,NA
Bristol Bay,Nushagak,1964,266354.88,AgeClass_2.2,169010.85,5,2,2,2.2,5_3,53,1959,169010.85,1962,251110.06,67.31,NA,NA
Bristol Bay,Nushagak,1964,266354.88,AgeClass_3.1,0,5,3,1,3.1,5_4,54,1959,0,1963,251110.06,0,NA,NA
Bristol Bay,Nushagak,1964,266354.88,AgeClass_0.3,51365.85,4,0,3,0.3,4_1,41,1960,51365.85,1961,554161.7000000001,9.27,NA,NA
Bristol Bay,Nushagak,1964,266354.88,AgeClass_1.2,0,4,1,2,1.2,4_2,42,1960,0,1962,554161.7000000001,0,NA,NA
Bristol Bay,Nushagak,1964,266354.88,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1960,0,1963,554161.7000000001,0,NA,NA
Bristol Bay,Nushagak,1964,266354.88,AgeClass_0.2,6980.33,3,0,2,0.2,3_1,31,1961,6980.33,1962,466172.68,1.5,NA,NA
Bristol Bay,Nushagak,1964,266354.88,AgeClass_1.1,0,3,1,1,1.1,3_2,32,1961,0,1963,466172.68,0,NA,NA
Bristol Bay,Nushagak,1964,266354.88,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1962,0,1963,152648.78,0,NA,NA
Bristol Bay,Nushagak,1965,582186.38,AgeClass_3.4,0,8,3,4,3.4,8_4,84,1957,0,1961,0,NA,NA,NA
Bristol Bay,Nushagak,1965,582186.38,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1958,0,1960,416859.80000000005,0,NA,NA
Bristol Bay,Nushagak,1965,582186.38,AgeClass_2.4,0,7,2,4,2.4,7_3,73,1958,0,1961,416859.80000000005,0,NA,NA
Bristol Bay,Nushagak,1965,582186.38,AgeClass_3.3,0,7,3,3,3.3,7_4,74,1958,0,1962,416859.80000000005,0,NA,NA
Bristol Bay,Nushagak,1965,582186.38,AgeClass_0.5,0,6,0,5,0.5,6_1,61,1959,0,1960,251110.06,0,NA,NA
Bristol Bay,Nushagak,1965,582186.38,AgeClass_1.4,601.63,6,1,4,1.4,6_2,62,1959,601.63,1961,251110.06,0.24,NA,NA
Bristol Bay,Nushagak,1965,582186.38,AgeClass_2.3,41624.75,6,2,3,2.3,6_3,63,1959,41624.75,1962,251110.06,16.58,NA,NA
Bristol Bay,Nushagak,1965,582186.38,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1959,0,1963,251110.06,0,NA,NA
Bristol Bay,Nushagak,1965,582186.38,AgeClass_0.4,3589.2,5,0,4,0.4,5_1,51,1960,3589.2,1961,554161.7000000001,0.65,NA,NA
Bristol Bay,Nushagak,1965,582186.38,AgeClass_1.3,213741.41,5,1,3,1.3,5_2,52,1960,213741.41,1962,554161.7000000001,38.57,NA,NA
Bristol Bay,Nushagak,1965,582186.38,AgeClass_2.2,47669.84,5,2,2,2.2,5_3,53,1960,47669.84,1963,554161.7000000001,8.6,NA,NA
Bristol Bay,Nushagak,1965,582186.38,AgeClass_3.1,0,5,3,1,3.1,5_4,54,1960,0,1964,554161.7000000001,0,NA,NA
Bristol Bay,Nushagak,1965,582186.38,AgeClass_0.3,51758.97,4,0,3,0.3,4_1,41,1961,51758.97,1962,466172.68,11.1,NA,NA
Bristol Bay,Nushagak,1965,582186.38,AgeClass_1.2,210435.63,4,1,2,1.2,4_2,42,1961,210435.63,1963,466172.68,45.14,NA,NA
Bristol Bay,Nushagak,1965,582186.38,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1961,0,1964,466172.68,0,NA,NA
Bristol Bay,Nushagak,1965,582186.38,AgeClass_0.2,11313.94,3,0,2,0.2,3_1,31,1962,11313.94,1963,152648.78,7.41,NA,NA
Bristol Bay,Nushagak,1965,582186.38,AgeClass_1.1,1451,3,1,1,1.1,3_2,32,1962,1451,1964,152648.78,0.95,NA,NA
Bristol Bay,Nushagak,1965,582186.38,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1963,0,1964,214840.58000000002,0,234820.8,0.915
Bristol Bay,Nushagak,1966,411584.84,AgeClass_3.4,0,8,3,4,3.4,8_4,84,1958,0,1962,416859.80000000005,0,NA,NA
Bristol Bay,Nushagak,1966,411584.84,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1959,0,1961,251110.06,0,NA,NA
Bristol Bay,Nushagak,1966,411584.84,AgeClass_2.4,0,7,2,4,2.4,7_3,73,1959,0,1962,251110.06,0,NA,NA
Bristol Bay,Nushagak,1966,411584.84,AgeClass_3.3,0,7,3,3,3.3,7_4,74,1959,0,1963,251110.06,0,NA,NA
Bristol Bay,Nushagak,1966,411584.84,AgeClass_0.5,0,6,0,5,0.5,6_1,61,1960,0,1961,554161.7000000001,0,NA,NA
Bristol Bay,Nushagak,1966,411584.84,AgeClass_1.4,2224.92,6,1,4,1.4,6_2,62,1960,2224.92,1962,554161.7000000001,0.4,NA,NA
Bristol Bay,Nushagak,1966,411584.84,AgeClass_2.3,188106.89,6,2,3,2.3,6_3,63,1960,188106.89,1963,554161.7000000001,33.94,NA,NA
Bristol Bay,Nushagak,1966,411584.84,AgeClass_3.2,12800.69,6,3,2,3.2,6_4,64,1960,12800.69,1964,554161.7000000001,2.31,NA,NA
Bristol Bay,Nushagak,1966,411584.84,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1961,0,1962,466172.68,0,NA,NA
Bristol Bay,Nushagak,1966,411584.84,AgeClass_1.3,22240.48,5,1,3,1.3,5_2,52,1961,22240.48,1963,466172.68,4.77,NA,NA
Bristol Bay,Nushagak,1966,411584.84,AgeClass_2.2,166547.31,5,2,2,2.2,5_3,53,1961,166547.31,1964,466172.68,35.73,NA,NA
Bristol Bay,Nushagak,1966,411584.84,AgeClass_3.1,0,5,3,1,3.1,5_4,54,1961,0,1965,466172.68,0,NA,NA
Bristol Bay,Nushagak,1966,411584.84,AgeClass_0.3,19633.74,4,0,3,0.3,4_1,41,1962,19633.74,1963,152648.78,12.86,NA,NA
Bristol Bay,Nushagak,1966,411584.84,AgeClass_1.2,30.81,4,1,2,1.2,4_2,42,1962,30.81,1964,152648.78,0.02,NA,NA
Bristol Bay,Nushagak,1966,411584.84,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1962,0,1965,152648.78,0,NA,NA
Bristol Bay,Nushagak,1966,411584.84,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1963,0,1964,214840.58000000002,0,234820.8,0.915
Bristol Bay,Nushagak,1966,411584.84,AgeClass_1.1,0,3,1,1,1.1,3_2,32,1963,0,1965,214840.58000000002,0,234820.8,0.915
Bristol Bay,Nushagak,1966,411584.84,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1964,0,1965,93342.34,0,134852.63,0.692
Bristol Bay,Nushagak,1967,139628.99,AgeClass_3.4,0,8,3,4,3.4,8_4,84,1959,0,1963,251110.06,0,NA,NA
Bristol Bay,Nushagak,1967,139628.99,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1960,0,1962,554161.7000000001,0,NA,NA
Bristol Bay,Nushagak,1967,139628.99,AgeClass_2.4,0,7,2,4,2.4,7_3,73,1960,0,1963,554161.7000000001,0,NA,NA
Bristol Bay,Nushagak,1967,139628.99,AgeClass_3.3,0,7,3,3,3.3,7_4,74,1960,0,1964,554161.7000000001,0,NA,NA
Bristol Bay,Nushagak,1967,139628.99,AgeClass_0.5,0,6,0,5,0.5,6_1,61,1961,0,1962,466172.68,0,NA,NA
Bristol Bay,Nushagak,1967,139628.99,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1961,0,1963,466172.68,0,NA,NA
Bristol Bay,Nushagak,1967,139628.99,AgeClass_2.3,8209.96,6,2,3,2.3,6_3,63,1961,8209.96,1964,466172.68,1.76,NA,NA
Bristol Bay,Nushagak,1967,139628.99,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1961,0,1965,466172.68,0,NA,NA
Bristol Bay,Nushagak,1967,139628.99,AgeClass_0.4,10664.79,5,0,4,0.4,5_1,51,1962,10664.79,1963,152648.78,6.99,NA,NA
Bristol Bay,Nushagak,1967,139628.99,AgeClass_1.3,0,5,1,3,1.3,5_2,52,1962,0,1964,152648.78,0,NA,NA
Bristol Bay,Nushagak,1967,139628.99,AgeClass_2.2,66347.76,5,2,2,2.2,5_3,53,1962,66347.76,1965,152648.78,43.46,NA,NA
Bristol Bay,Nushagak,1967,139628.99,AgeClass_3.1,0,5,3,1,3.1,5_4,54,1962,0,1966,152648.78,0,NA,NA
Bristol Bay,Nushagak,1967,139628.99,AgeClass_0.3,40442.49,4,0,3,0.3,4_1,41,1963,40442.49,1964,214840.58000000002,18.82,234820.8,0.915
Bristol Bay,Nushagak,1967,139628.99,AgeClass_1.2,0,4,1,2,1.2,4_2,42,1963,0,1965,214840.58000000002,0,234820.8,0.915
Bristol Bay,Nushagak,1967,139628.99,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1963,0,1966,214840.58000000002,0,234820.8,0.915
Bristol Bay,Nushagak,1967,139628.99,AgeClass_0.2,13963.99,3,0,2,0.2,3_1,31,1964,13963.99,1965,93342.34,14.96,134852.63,0.692
Bristol Bay,Nushagak,1967,139628.99,AgeClass_1.1,0,3,1,1,1.1,3_2,32,1964,0,1966,93342.34,0,134852.63,0.692
Bristol Bay,Nushagak,1967,139628.99,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1965,0,1966,779753.6900000001,0,255793.5,3.048
Bristol Bay,Nushagak,1968,218458.35,AgeClass_3.4,0,8,3,4,3.4,8_4,84,1960,0,1964,554161.7000000001,0,NA,NA
Bristol Bay,Nushagak,1968,218458.35,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1961,0,1963,466172.68,0,NA,NA
Bristol Bay,Nushagak,1968,218458.35,AgeClass_2.4,0,7,2,4,2.4,7_3,73,1961,0,1964,466172.68,0,NA,NA
Bristol Bay,Nushagak,1968,218458.35,AgeClass_3.3,0,7,3,3,3.3,7_4,74,1961,0,1965,466172.68,0,NA,NA
Bristol Bay,Nushagak,1968,218458.35,AgeClass_0.5,0,6,0,5,0.5,6_1,61,1962,0,1963,152648.78,0,NA,NA
Bristol Bay,Nushagak,1968,218458.35,AgeClass_1.4,22924.71,6,1,4,1.4,6_2,62,1962,22924.71,1964,152648.78,15.02,NA,NA
Bristol Bay,Nushagak,1968,218458.35,AgeClass_2.3,20282.03,6,2,3,2.3,6_3,63,1962,20282.03,1965,152648.78,13.29,NA,NA
Bristol Bay,Nushagak,1968,218458.35,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1962,0,1966,152648.78,0,NA,NA
Bristol Bay,Nushagak,1968,218458.35,AgeClass_0.4,38788.92,5,0,4,0.4,5_1,51,1963,38788.92,1964,214840.58000000002,18.05,234820.8,0.915
Bristol Bay,Nushagak,1968,218458.35,AgeClass_1.3,0,5,1,3,1.3,5_2,52,1963,0,1965,214840.58000000002,0,234820.8,0.915
Bristol Bay,Nushagak,1968,218458.35,AgeClass_2.2,124685.1,5,2,2,2.2,5_3,53,1963,124685.1,1966,214840.58000000002,58.04,234820.8,0.915
Bristol Bay,Nushagak,1968,218458.35,AgeClass_3.1,0,5,3,1,3.1,5_4,54,1963,0,1967,214840.58000000002,0,234820.8,0.915
Bristol Bay,Nushagak,1968,218458.35,AgeClass_0.3,9660.6,4,0,3,0.3,4_1,41,1964,9660.6,1965,93342.34,10.35,134852.63,0.692
Bristol Bay,Nushagak,1968,218458.35,AgeClass_1.2,0,4,1,2,1.2,4_2,42,1964,0,1966,93342.34,0,134852.63,0.692
Bristol Bay,Nushagak,1968,218458.35,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1964,0,1967,93342.34,0,134852.63,0.692
Bristol Bay,Nushagak,1968,218458.35,AgeClass_0.2,2117,3,0,2,0.2,3_1,31,1965,2117,1966,779753.6900000001,0.27,255793.5,3.048
Bristol Bay,Nushagak,1968,218458.35,AgeClass_1.1,0,3,1,1,1.1,3_2,32,1965,0,1967,779753.6900000001,0,255793.5,3.048
Bristol Bay,Nushagak,1968,218458.35,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1966,0,1967,701565.6799999999,0,233577.61,3.004
Bristol Bay,Nushagak,1969,184391.57,AgeClass_3.4,0,8,3,4,3.4,8_4,84,1961,0,1965,466172.68,0,NA,NA
Bristol Bay,Nushagak,1969,184391.57,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1962,0,1964,152648.78,0,NA,NA
Bristol Bay,Nushagak,1969,184391.57,AgeClass_2.4,0,7,2,4,2.4,7_3,73,1962,0,1965,152648.78,0,NA,NA
Bristol Bay,Nushagak,1969,184391.57,AgeClass_3.3,0,7,3,3,3.3,7_4,74,1962,0,1966,152648.78,0,NA,NA
Bristol Bay,Nushagak,1969,184391.57,AgeClass_0.5,0,6,0,5,0.5,6_1,61,1963,0,1964,214840.58000000002,0,234820.8,0.915
Bristol Bay,Nushagak,1969,184391.57,AgeClass_1.4,226.39,6,1,4,1.4,6_2,62,1963,226.39,1965,214840.58000000002,0.11,234820.8,0.915
Bristol Bay,Nushagak,1969,184391.57,AgeClass_2.3,10697.68,6,2,3,2.3,6_3,63,1963,10697.68,1966,214840.58000000002,4.98,234820.8,0.915
Bristol Bay,Nushagak,1969,184391.57,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1963,0,1967,214840.58000000002,0,234820.8,0.915
Bristol Bay,Nushagak,1969,184391.57,AgeClass_0.4,1350.56,5,0,4,0.4,5_1,51,1964,1350.56,1965,93342.34,1.45,134852.63,0.692
Bristol Bay,Nushagak,1969,184391.57,AgeClass_1.3,51330.16,5,1,3,1.3,5_2,52,1964,51330.16,1966,93342.34,54.99,134852.63,0.692
Bristol Bay,Nushagak,1969,184391.57,AgeClass_2.2,15074.15,5,2,2,2.2,5_3,53,1964,15074.15,1967,93342.34,16.15,134852.63,0.692
Bristol Bay,Nushagak,1969,184391.57,AgeClass_3.1,0,5,3,1,3.1,5_4,54,1964,0,1968,93342.34,0,134852.63,0.692
Bristol Bay,Nushagak,1969,184391.57,AgeClass_0.3,13934.2,4,0,3,0.3,4_1,41,1965,13934.2,1966,779753.6900000001,1.79,255793.5,3.048
Bristol Bay,Nushagak,1969,184391.57,AgeClass_1.2,86140.11,4,1,2,1.2,4_2,42,1965,86140.11,1967,779753.6900000001,11.05,255793.5,3.048
Bristol Bay,Nushagak,1969,184391.57,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1965,0,1968,779753.6900000001,0,255793.5,3.048
Bristol Bay,Nushagak,1969,184391.57,AgeClass_0.2,4968.44,3,0,2,0.2,3_1,31,1966,4968.44,1967,701565.6799999999,0.71,233577.61,3.004
Bristol Bay,Nushagak,1969,184391.57,AgeClass_1.1,669.87,3,1,1,1.1,3_2,32,1966,669.87,1968,701565.6799999999,0.1,233577.61,3.004
Bristol Bay,Nushagak,1969,184391.57,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1967,0,1968,227033.09,0,74002.82,3.068
Bristol Bay,Nushagak,1970,865759.51,AgeClass_3.4,0,8,3,4,3.4,8_4,84,1962,0,1966,152648.78,0,NA,NA
Bristol Bay,Nushagak,1970,865759.51,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1963,0,1965,214840.58000000002,0,234820.8,0.915
Bristol Bay,Nushagak,1970,865759.51,AgeClass_2.4,0,7,2,4,2.4,7_3,73,1963,0,1966,214840.58000000002,0,234820.8,0.915
Bristol Bay,Nushagak,1970,865759.51,AgeClass_3.3,0,7,3,3,3.3,7_4,74,1963,0,1967,214840.58000000002,0,234820.8,0.915
Bristol Bay,Nushagak,1970,865759.51,AgeClass_0.5,0,6,0,5,0.5,6_1,61,1964,0,1965,93342.34,0,134852.63,0.692
Bristol Bay,Nushagak,1970,865759.51,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1964,0,1966,93342.34,0,134852.63,0.692
Bristol Bay,Nushagak,1970,865759.51,AgeClass_2.3,1962.88,6,2,3,2.3,6_3,63,1964,1962.88,1967,93342.34,2.1,134852.63,0.692
Bristol Bay,Nushagak,1970,865759.51,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1964,0,1968,93342.34,0,134852.63,0.692
Bristol Bay,Nushagak,1970,865759.51,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1965,0,1966,779753.6900000001,0,255793.5,3.048
Bristol Bay,Nushagak,1970,865759.51,AgeClass_1.3,672473.51,5,1,3,1.3,5_2,52,1965,672473.51,1967,779753.6900000001,86.24,255793.5,3.048
Bristol Bay,Nushagak,1970,865759.51,AgeClass_2.2,5088.87,5,2,2,2.2,5_3,53,1965,5088.87,1968,779753.6900000001,0.65,255793.5,3.048
Bristol Bay,Nushagak,1970,865759.51,AgeClass_3.1,0,5,3,1,3.1,5_4,54,1965,0,1969,779753.6900000001,0,255793.5,3.048
Bristol Bay,Nushagak,1970,865759.51,AgeClass_0.3,83442.93,4,0,3,0.3,4_1,41,1966,83442.93,1967,701565.6799999999,11.89,233577.61,3.004
Bristol Bay,Nushagak,1970,865759.51,AgeClass_1.2,91353.33,4,1,2,1.2,4_2,42,1966,91353.33,1968,701565.6799999999,13.02,233577.61,3.004
Bristol Bay,Nushagak,1970,865759.51,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1966,0,1969,701565.6799999999,0,233577.61,3.004
Bristol Bay,Nushagak,1970,865759.51,AgeClass_0.2,9147.92,3,0,2,0.2,3_1,31,1967,9147.92,1968,227033.09,4.03,74002.82,3.068
Bristol Bay,Nushagak,1970,865759.51,AgeClass_1.1,2290.06,3,1,1,1.1,3_2,32,1967,2290.06,1969,227033.09,1.01,74002.82,3.068
Bristol Bay,Nushagak,1970,865759.51,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1968,0,1969,344179.47000000003,0,142360.42,2.418
Bristol Bay,Nushagak,1971,674291.31,AgeClass_3.4,0,8,3,4,3.4,8_4,84,1963,0,1967,214840.58000000002,0,234820.8,0.915
Bristol Bay,Nushagak,1971,674291.31,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1964,0,1966,93342.34,0,134852.63,0.692
Bristol Bay,Nushagak,1971,674291.31,AgeClass_2.4,0,7,2,4,2.4,7_3,73,1964,0,1967,93342.34,0,134852.63,0.692
Bristol Bay,Nushagak,1971,674291.31,AgeClass_3.3,0,7,3,3,3.3,7_4,74,1964,0,1968,93342.34,0,134852.63,0.692
