Stock,FC_Year,ModelLabel,Age,PointFC,AvgRankByAge,p10,p25,p50,p75,p90,System
Naknek,2021,TimeSeriesExpSmoothBC,Age 3,82555,8,687,6330,51100,357438,1360063,Bristol Bay
Naknek,2021,TimeSeriesExpSmoothBC,Age 4,2754548,5.666666666666667,792020,1397596,2606538,4418138,6389094,Bristol Bay
Naknek,2021,TimeSeriesExpSmoothBC,Age 5,3736246,9,1466046,2200645,3505588,4969324,6571000,Bristol Bay
Naknek,2021,TimeSeriesExpSmoothBC,Age 6,296707,7,124521,190974,291899,421617,605975,Bristol Bay
Naknek,2021,TimeSeriesExpSmoothBC,Total,6870056,8,3304993,4648292,6610430,8825172,11317894,Bristol Bay
Naknek,2021,TimeSeriesExpSmoothNoBC,Age 3,34435,5.666666666666667,420,2966,28908,134788,525055,Bristol Bay
Naknek,2021,TimeSeriesExpSmoothNoBC,Age 4,2404174,7.333333333333333,677217,1166844,2174603,3868378,5719876,Bristol Bay
Naknek,2021,TimeSeriesExpSmoothNoBC,Age 5,3323825,5.75,1469640,2073142,2900125,4463004,6050462,Bristol Bay
Naknek,2021,TimeSeriesExpSmoothNoBC,Age 6,189082,4.916666666666667,72753,113127,176791,264242,360420,Bristol Bay
Naknek,2021,TimeSeriesExpSmoothNoBC,Total,5951516,3.75,3088885,4201224,5588688,7371052,8804510,Bristol Bay
Naknek,2022,Naive4,Age 3,31162,4.75,482,2564,18999,153742,520902,Bristol Bay
Naknek,2022,Naive4,Age 4,3751808,3.3333333333333335,1155685,1764502,3202173,5407888,8001128,Bristol Bay
Naknek,2022,Naive4,Age 5,4179715,4.75,1676527,2564875,3597189,5487736,7080559,Bristol Bay
Naknek,2022,Naive4,Age 6,290804,2,111281,194930,283372,415180,563553,Bristol Bay
Naknek,2022,Naive4,Total,8253490,5.75,3796918,5774583,7839500,10468029,12532299,Bristol Bay
Naknek,2022,Naive8,Age 3,39127,3.5,563,3891,25228,167960,647982,Bristol Bay
Naknek,2022,Naive8,Age 4,3207827,3.75,1077054,1719475,2834409,4537735,6649036,Bristol Bay
Naknek,2022,Naive8,Age 5,3309117,4,1381965,2049137,3168176,4597407,5853200,Bristol Bay
Naknek,2022,Naive8,Age 6,373725,5.166666666666667,145930,225422,336721,526460,732798,Bristol Bay
Naknek,2022,Naive8,Total,6929797,6.416666666666667,3058820,4544870,6378465,8622388,10741932,Bristol Bay
Naknek,2022,SibRegSimple,Age 3,31495,4.416666666666667,645,3456,23107,150924,518475,Bristol Bay
Naknek,2022,SibRegSimple,Age 4,1318138,7.583333333333333,27939,129079,757570,4258947,14924740,Bristol Bay
Naknek,2022,SibRegSimple,Age 5,7526089,6.166666666666667,2936480,4575600,6571995,10010608,13687377,Bristol Bay
Naknek,2022,SibRegSimple,Age 6,545457,6.916666666666667,195296,298845,480226,761082,1078903,Bristol Bay
Naknek,2022,SibRegSimple,Total,9421180,6.416666666666667,4615416,6524524,8889031,11785922,13785718,Bristol Bay
Naknek,2022,SibRegLogPower,Age 3,31495,4.416666666666667,546,3823,26258,141437,433630,Bristol Bay
Naknek,2022,SibRegLogPower,Age 4,1688447,5.333333333333333,602031,927024,1521833,2200238,3036923,Bristol Bay
Naknek,2022,SibRegLogPower,Age 5,5501076,1.1666666666666667,2667840,3584319,5101830,7145681,8866838,Bristol Bay
Naknek,2022,SibRegLogPower,Age 6,781089,5.333333333333333,307987,465873,747975,1089393,1430184,Bristol Bay
Naknek,2022,SibRegLogPower,Total,8002107,2.1666666666666665,4566995,5848628,7527749,9387278,10864431,Bristol Bay
Naknek,2022,SibRegKalman,Age 3,31495,4.416666666666667,553,3602,25428,119163,427688,Bristol Bay
Naknek,2022,SibRegKalman,Age 4,1615779,5.166666666666667,571149,930338,1503102,2278218,3083601,Bristol Bay
Naknek,2022,SibRegKalman,Age 5,5978716,3,2980817,4064890,5583489,7557536,9446603,Bristol Bay
Naknek,2022,SibRegKalman,Age 6,749726,3.3333333333333335,288799,441658,676484,1053998,1445871,Bristol Bay
Naknek,2022,SibRegKalman,Total,8375716,2.75,4480602,5854632,7854813,9835868,11773791,Bristol Bay
Naknek,2022,TimeSeriesArimaBC,Age 3,87689,6,889,5860,60190,418372,1902941,Bristol Bay
Naknek,2022,TimeSeriesArimaBC,Age 4,4531029,3.5,1586360,2586587,4114126,6634739,8954557,Bristol Bay
Naknek,2022,TimeSeriesArimaBC,Age 5,3005894,5.5,1375436,1926676,2865832,4159520,5599761,Bristol Bay
Naknek,2022,TimeSeriesArimaBC,Age 6,676536,6.5,274850,397728,655808,1060388,1466736,Bristol Bay
Naknek,2022,TimeSeriesArimaBC,Total,8301148,4.25,4051264,5718681,7830846,10191808,12414729,Bristol Bay
Naknek,2022,TimeSeriesArimaNoBC,Age 3,35314,4.5,819,3437,25954,148039,493427,Bristol Bay
Naknek,2022,TimeSeriesArimaNoBC,Age 4,3505398,3.8333333333333335,1219079,2016695,3325877,5152872,7081438,Bristol Bay
Naknek,2022,TimeSeriesArimaNoBC,Age 5,3439561,6.333333333333333,1508518,2062286,3209141,4842665,6174954,Bristol Bay
Naknek,2022,TimeSeriesArimaNoBC,Age 6,635776,4.333333333333333,256756,374144,616449,950602,1324934,Bristol Bay
Naknek,2022,TimeSeriesArimaNoBC,Total,7616048,5.416666666666667,3355296,4905277,7120981,9393221,11741851,Bristol Bay
Naknek,2022,TimeSeriesExpSmoothBC,Age 3,103852,7.333333333333333,1018,8783,68526,400318,1830410,Bristol Bay
Naknek,2022,TimeSeriesExpSmoothBC,Age 4,4083604,5.166666666666667,1180904,1961281,3726136,6006369,8330935,Bristol Bay
Naknek,2022,TimeSeriesExpSmoothBC,Age 5,3678392,9,1507586,2304018,3397904,4925314,6350026,Bristol Bay
Naknek,2022,TimeSeriesExpSmoothBC,Age 6,400675,6.5,142477,217492,373578,581370,787744,Bristol Bay
Naknek,2022,TimeSeriesExpSmoothBC,Total,8266524,8.166666666666666,3911946,5408753,7433406,9886425,12229748,Bristol Bay
Naknek,2022,TimeSeriesExpSmoothNoBC,Age 3,34076,5.666666666666667,368,2788,23527,166571,628559,Bristol Bay
Naknek,2022,TimeSeriesExpSmoothNoBC,Age 4,2658088,7.333333333333333,739051,1291260,2389750,3790753,6091358,Bristol Bay
Naknek,2022,TimeSeriesExpSmoothNoBC,Age 5,3269378,5.083333333333333,1445155,2095207,3079175,4454560,5509733,Bristol Bay
Naknek,2022,TimeSeriesExpSmoothNoBC,Age 6,394671,4.916666666666667,153398,232004,369852,573218,795693,Bristol Bay
Naknek,2022,TimeSeriesExpSmoothNoBC,Total,6356213,3.6666666666666665,3068504,4301717,5887315,7766042,9238732,Bristol Bay
Naknek,2023,Naive4,Age 3,22120,4.333333333333333,256,1886,13699,76406,250238,Bristol Bay
Naknek,2023,Naive4,Age 4,3688405,3.5833333333333335,1174851,2051188,3415547,5404284,7583221,Bristol Bay
Naknek,2023,Naive4,Age 5,4148327,4.916666666666667,1729542,2564536,3771040,5272727,6681720,Bristol Bay
Naknek,2023,Naive4,Age 6,277610,2,123487,171790,269860,397126,521386,Bristol Bay
Naknek,2023,Naive4,Total,8136462,5.916666666666667,3959336,5524608,7342920,10033666,12143547,Bristol Bay
Naknek,2023,Naive8,Age 3,29140,3.5,564,3220,19583,91755,333900,Bristol Bay
Naknek,2023,Naive8,Age 4,3138443,3.4166666666666665,1140753,1763414,2886162,4413929,6289444,Bristol Bay
Naknek,2023,Naive8,Age 5,3575555,3.75,1411010,2054476,3204527,4768072,6270770,Bristol Bay
Naknek,2023,Naive8,Age 6,328203,4.666666666666667,128928,190738,310853,482610,682519,Bristol Bay
Naknek,2023,Naive8,Total,7071342,6.25,3573697,4834849,7121618,9646254,11698919,Bristol Bay
Naknek,2023,SibRegSimple,Age 3,25437,4.333333333333333,432,2444,21268,97873,298135,Bristol Bay
Naknek,2023,SibRegSimple,Age 4,123780,7.666666666666667,3380,15207,82974,439634,1549166,Bristol Bay
Naknek,2023,SibRegSimple,Age 5,4518241,6.583333333333333,1639842,2627258,4386420,6672002,8622244,Bristol Bay
Naknek,2023,SibRegSimple,Age 6,761713,7,255381,395437,682774,1113459,1485839,Bristol Bay
Naknek,2023,SibRegSimple,Total,5429171,6.833333333333333,2484976,3654476,4971544,6529808,8033572,Bristol Bay
Naknek,2023,SibRegLogPower,Age 3,25437,4.333333333333333,364,3509,20841,129116,474761,Bristol Bay
Naknek,2023,SibRegLogPower,Age 4,1165266,5.333333333333333,430534,683428,1065679,1599802,2073544,Bristol Bay
Naknek,2023,SibRegLogPower,Age 5,4453251,1.1666666666666667,2255995,2932186,4030029,5680744,7006053,Bristol Bay
Naknek,2023,SibRegLogPower,Age 6,833563,5.333333333333333,331695,501686,800967,1249796,1730027,Bristol Bay
Naknek,2023,SibRegLogPower,Total,6477518,2,3624022,4886610,6115185,7584470,8840079,Bristol Bay
Naknek,2023,SibRegKalman,Age 3,25437,4.333333333333333,598,2479,15756,90760,335495,Bristol Bay
Naknek,2023,SibRegKalman,Age 4,767247,5.166666666666667,282642,471750,709277,1110581,1490528,Bristol Bay
Naknek,2023,SibRegKalman,Age 5,4202690,3,2027766,2753006,3858722,5168124,6516237,Bristol Bay
Naknek,2023,SibRegKalman,Age 6,321550,3.4166666666666665,145636,215719,323964,452070,590560,Bristol Bay
Naknek,2023,SibRegKalman,Total,5316924,2.9166666666666665,3001035,4009784,5076454,6197156,7140646,Bristol Bay
Naknek,2023,TimeSeriesArimaBC,Age 3,110961,7,1290,9691,81592,550022,1938000,Bristol Bay
Naknek,2023,TimeSeriesArimaBC,Age 4,3194779,3.75,1222190,1960626,3007924,4758058,6487854,Bristol Bay
Naknek,2023,TimeSeriesArimaBC,Age 5,4037538,5.333333333333333,1782290,2535908,3741292,5442085,7009568,Bristol Bay
Naknek,2023,TimeSeriesArimaBC,Age 6,578041,6.5,217112,363626,588704,877026,1217360,Bristol Bay
Naknek,2023,TimeSeriesArimaBC,Total,7921319,4.166666666666667,4037415,5571288,7116762,9507846,11492960,Bristol Bay
Naknek,2023,TimeSeriesArimaNoBC,Age 3,27825,4.333333333333333,617,3442,23074,127558,395851,Bristol Bay
Naknek,2023,TimeSeriesArimaNoBC,Age 4,3219211,3.3333333333333335,1142570,1725916,2847779,4503652,6102677,Bristol Bay
Naknek,2023,TimeSeriesArimaNoBC,Age 5,3435966,6.333333333333333,1424874,2023673,3048466,4567642,5854608,Bristol Bay
Naknek,2023,TimeSeriesArimaNoBC,Age 6,551447,4.75,208307,339281,508576,811594,1152787,Bristol Bay
Naknek,2023,TimeSeriesArimaNoBC,Total,7234450,5.25,3608884,4963500,7103554,9155076,11245568,Bristol Bay
Naknek,2023,TimeSeriesExpSmoothBC,Age 3,74972,7.166666666666667,1091,5374,51391,259834,1193613,Bristol Bay
Naknek,2023,TimeSeriesExpSmoothBC,Age 4,2943744,5.5,907992,1519652,2663644,4231417,6204473,Bristol Bay
Naknek,2023,TimeSeriesExpSmoothBC,Age 5,4102114,8.833333333333334,1651884,2415856,3697635,5310458,7072418,Bristol Bay
Naknek,2023,TimeSeriesExpSmoothBC,Age 6,389195,6.416666666666667,148846,230774,374136,592748,777120,Bristol Bay
Naknek,2023,TimeSeriesExpSmoothBC,Total,7510024,8.333333333333334,3600023,5051648,6795351,9059011,11854669,Bristol Bay
Naknek,2023,TimeSeriesExpSmoothNoBC,Age 3,31842,5.666666666666667,346,1826,15452,141906,507246,Bristol Bay
Naknek,2023,TimeSeriesExpSmoothNoBC,Age 4,2637142,7.25,695999,1278707,2352905,4036749,5623613,Bristol Bay
Naknek,2023,TimeSeriesExpSmoothNoBC,Age 5,3240660,5.083333333333333,1443173,2071216,3117321,4588511,5899922,Bristol Bay
Naknek,2023,TimeSeriesExpSmoothNoBC,Age 6,225407,4.916666666666667,82913,121363,199887,297862,427505,Bristol Bay
Naknek,2023,TimeSeriesExpSmoothNoBC,Total,6135051,3.3333333333333335,3317113,4465288,5678403,7298490,8795058,Bristol Bay
Naknek,2024,Naive4,Age 3,30431,4.416666666666667,419,2781,18065,133812,467627,Bristol Bay
Naknek,2024,Naive4,Age 4,2664394,3.8333333333333335,870991,1320464,2198764,3609400,5085637,Bristol Bay
Naknek,2024,Naive4,Age 5,4511725,5.083333333333333,2066159,2883197,4322665,6039978,7667167,Bristol Bay
Naknek,2024,Naive4,Age 6,447621,2.4166666666666665,170296,278268,419866,635638,903837,Bristol Bay
Naknek,2024,Naive4,Total,7654170,5.833333333333333,3876020,5276176,7140132,9084712,11024420,Bristol Bay
Naknek,2024,Naive8,Age 3,31978,3.3333333333333335,1284,4616,23856,136018,381912,Bristol Bay
Naknek,2024,Naive8,Age 4,3002012,3.25,961339,1576691,2728720,4290846,6615999,Bristol Bay
Naknek,2024,Naive8,Age 5,3724355,3.8333333333333335,1510029,2192514,3295780,4605788,5978289,Bristol Bay
Naknek,2024,Naive8,Age 6,413612,4.916666666666667,159425,242923,385075,588779,767588,Bristol Bay
Naknek,2024,Naive8,Total,7171956,6,3407441,4554816,6451564,8642022,10931535,Bristol Bay
Naknek,2024,SibRegSimple,Age 3,24586,4.083333333333333,345,2175,16758,86606,285282,Bristol Bay
Naknek,2024,SibRegSimple,Age 4,1685251,7.583333333333333,32415,144171,968344,4703902,16750969,Bristol Bay
Naknek,2024,SibRegSimple,Age 5,1955011,6.583333333333333,770643,1144556,1841271,2760584,3763048,Bristol Bay
Naknek,2024,SibRegSimple,Age 6,1083867,6.666666666666667,388868,630912,991255,1575097,2229869,Bristol Bay
Naknek,2024,SibRegSimple,Total,4748715,6.666666666666667,2060942,3009288,4265342,5970388,7427722,Bristol Bay
Naknek,2024,SibRegLogPower,Age 3,24586,4.083333333333333,667,3088,16833,82708,350275,Bristol Bay
Naknek,2024,SibRegLogPower,Age 4,1803425,5.083333333333333,716922,1037265,1619662,2388638,3232460,Bristol Bay
Naknek,2024,SibRegLogPower,Age 5,3141144,1.1666666666666667,1570311,2072221,2883407,3851292,4862852,Bristol Bay
Naknek,2024,SibRegLogPower,Age 6,906327,5.166666666666667,400155,616616,933599,1379203,1830175,Bristol Bay
Naknek,2024,SibRegLogPower,Total,5875482,2,3325508,4365859,5498029,6633765,7980071,Bristol Bay
Naknek,2024,SibRegKalman,Age 3,24586,4.083333333333333,495,2689,16462,94981,275917,Bristol Bay
Naknek,2024,SibRegKalman,Age 4,1887011,4.333333333333333,683758,1080402,1701722,2571539,3591982,Bristol Bay
Naknek,2024,SibRegKalman,Age 5,2781705,3,1488064,1910584,2491923,3490310,4459375,Bristol Bay
Naknek,2024,SibRegKalman,Age 6,529223,3.5833333333333335,242303,330312,498985,741415,1025387,Bristol Bay
Naknek,2024,SibRegKalman,Total,5222525,2.8333333333333335,2902246,3759370,4972770,6190310,7421548,Bristol Bay
Naknek,2024,TimeSeriesArimaBC,Age 3,67985,7.166666666666667,926,6084,41627,308258,1320872,Bristol Bay
Naknek,2024,TimeSeriesArimaBC,Age 4,2189971,4,822427,1260606,2012944,3112578,4387025,Bristol Bay
Naknek,2024,TimeSeriesArimaBC,Age 5,4343795,5.333333333333333,1802628,2649086,3840054,5656310,7620591,Bristol Bay
Naknek,2024,TimeSeriesArimaBC,Age 6,807937,6.333333333333333,303806,488330,795313,1214596,1605670,Bristol Bay
Naknek,2024,TimeSeriesArimaBC,Total,7409687,4.25,3406866,5027462,6831036,8964049,10575068,Bristol Bay
Naknek,2024,TimeSeriesArimaNoBC,Age 3,29424,4.333333333333333,618,3351,18084,119644,367330,Bristol Bay
Naknek,2024,TimeSeriesArimaNoBC,Age 4,2610239,3.6666666666666665,960805,1603702,2493613,3877790,5614044,Bristol Bay
Naknek,2024,TimeSeriesArimaNoBC,Age 5,3638516,6.333333333333333,1437416,2067366,3139129,4968518,6593122,Bristol Bay
Naknek,2024,TimeSeriesArimaNoBC,Age 6,786078,4.5,281895,448260,760126,1157583,1654457,Bristol Bay
Naknek,2024,TimeSeriesArimaNoBC,Total,7064258,5.416666666666667,3537661,4764512,6507070,8350647,10267601,Bristol Bay
Naknek,2024,TimeSeriesExpSmoothBC,Age 3,72175,7.833333333333333,797,6206,46036,257320,1006026,Bristol Bay
Naknek,2024,TimeSeriesExpSmoothBC,Age 4,3063604,6,933140,1602466,2692203,4296538,6040634,Bristol Bay
Naknek,2024,TimeSeriesExpSmoothBC,Age 5,3550750,8.666666666666666,1413103,2244364,3331671,4891708,6450100,Bristol Bay
Naknek,2024,TimeSeriesExpSmoothBC,Age 6,498264,6.25,202579,330080,518251,767264,1025353,Bristol Bay
Naknek,2024,TimeSeriesExpSmoothBC,Total,7184793,8.333333333333334,3376477,4902700,6682975,9112544,11122260,Bristol Bay
Naknek,2024,TimeSeriesExpSmoothNoBC,Age 3,32415,5.666666666666667,383,3500,24097,148872,643233,Bristol Bay
Naknek,2024,TimeSeriesExpSmoothNoBC,Age 4,2421808,7.25,684537,1261619,2123493,3615540,5099781,Bristol Bay
Naknek,2024,TimeSeriesExpSmoothNoBC,Age 5,3250705,5,1301519,1974490,2974691,4332786,5304121,Bristol Bay
Naknek,2024,TimeSeriesExpSmoothNoBC,Age 6,482772,5.166666666666667,166549,272370,461236,709596,948670,Bristol Bay
Naknek,2024,TimeSeriesExpSmoothNoBC,Total,6187700,3.6666666666666665,3255268,4304034,5784743,7494594,9085666,Bristol Bay
Naknek,2025,Naive4,Age 3,16304,4.916666666666667,363,1464,10572,83340,215448,Bristol Bay
Naknek,2025,Naive4,Age 4,2398846,3.6666666666666665,723646,1283464,2190714,3443484,4973119,Bristol Bay
Naknek,2025,Naive4,Age 5,3015069,4.75,1191588,1782626,2786529,3840580,5192626,Bristol Bay
Naknek,2025,Naive4,Age 6,488224,2,205978,312540,474096,724584,942302,Bristol Bay
Naknek,2025,Naive4,Total,5918442,6.166666666666667,3019991,4113412,5524903,7010808,8554064,Bristol Bay
Naknek,2025,Naive8,Age 3,24386,3.1666666666666665,412,3302,22238,150322,609948,Bristol Bay
Naknek,2025,Naive8,Age 4,2893918,3.4166666666666665,953656,1581367,2771921,4374046,5755240,Bristol Bay
Naknek,2025,Naive8,Age 5,3621338,3.8333333333333335,1561471,2300060,3434501,4865362,6534463,Bristol Bay
Naknek,2025,Naive8,Age 6,397812,4.25,159490,235074,385888,581518,864354,Bristol Bay
Naknek,2025,Naive8,Total,6937453,5.666666666666667,3073492,4700167,6349269,8193933,10346769,Bristol Bay
Naknek,2025,SibRegSimple,Age 3,24471,3.9166666666666665,428,2791,14994,78478,386997,Bristol Bay
Naknek,2025,SibRegSimple,Age 4,30730,7.5,378,3108,17685,105538,368007,Bristol Bay
Naknek,2025,SibRegSimple,Age 5,2563058,6.333333333333333,949250,1400931,2177297,3246092,4510561,Bristol Bay
Naknek,2025,SibRegSimple,Age 6,293159,7,97640,146935,252059,427966,591030,Bristol Bay
Naknek,2025,SibRegSimple,Total,2911418,6.833333333333333,1326907,1926714,2640718,3623384,4356333,Bristol Bay
Naknek,2025,SibRegLogPower,Age 3,24471,3.9166666666666665,621,3347,18183,89224,362627,Bristol Bay
Naknek,2025,SibRegLogPower,Age 4,923048,4.666666666666667,369968,550445,838239,1206099,1646076,Bristol Bay
Naknek,2025,SibRegLogPower,Age 5,3475985,1.5,1714703,2363655,3247357,4492227,5593159,Bristol Bay
Naknek,2025,SibRegLogPower,Age 6,675838,5.333333333333333,264961,412992,634996,1026686,1354132,Bristol Bay
Naknek,2025,SibRegLogPower,Total,5099342,2,2907589,3730978,4743686,5833474,6808881,Bristol Bay
Naknek,2025,SibRegKalman,Age 3,24471,3.9166666666666665,448,2946,15490,55381,245685,Bristol Bay
Naknek,2025,SibRegKalman,Age 4,706755,4,284503,433664,669853,989358,1282309,Bristol Bay
Naknek,2025,SibRegKalman,Age 5,3104097,3,1482984,2113926,2898889,3952664,4997171,Bristol Bay
Naknek,2025,SibRegKalman,Age 6,187852,3.4166666666666665,75402,117265,186113,274456,368486,Bristol Bay
Naknek,2025,SibRegKalman,Total,4023175,2.8333333333333335,2149042,2855488,3681150,4590150,5498927,Bristol Bay
Naknek,2025,TimeSeriesArimaBC,Age 3,87058,7.166666666666667,924,5960,45603,264840,883303,Bristol Bay
Naknek,2025,TimeSeriesArimaBC,Age 4,3019873,4.416666666666667,992838,1672730,2702500,4165150,5559764,Bristol Bay
Naknek,2025,TimeSeriesArimaBC,Age 5,2484862,6.333333333333333,1117009,1538732,2323114,3300944,4193410,Bristol Bay
Naknek,2025,TimeSeriesArimaBC,Age 6,545437,6.583333333333333,213072,338142,497626,779008,1059475,Bristol Bay
Naknek,2025,TimeSeriesArimaBC,Total,6137230,4.5,3158100,4443820,5985045,7690638,9554930,Bristol Bay
Naknek,2025,TimeSeriesArimaNoBC,Age 3,22474,4.166666666666667,322,1988,12844,60514,190459,Bristol Bay
Naknek,2025,TimeSeriesArimaNoBC,Age 4,2265331,3.9166666666666665,762915,1187504,1919970,3096370,4462526,Bristol Bay
Naknek,2025,TimeSeriesArimaNoBC,Age 5,3318602,5.916666666666667,1339025,1878298,2907363,4264539,5775647,Bristol Bay
Naknek,2025,TimeSeriesArimaNoBC,Age 6,526497,5.166666666666667,204833,305176,491087,729084,1067998,Bristol Bay
Naknek,2025,TimeSeriesArimaNoBC,Total,6132904,5.166666666666667,2993079,4246154,5878474,7648110,9520122,Bristol Bay
Naknek,2025,TimeSeriesExpSmoothBC,Age 3,52248,8.166666666666666,1123,6444,36500,255320,873302,Bristol Bay
Naknek,2025,TimeSeriesExpSmoothBC,Age 4,2805548,6.166666666666667,838565,1468992,2524448,3988248,6236810,Bristol Bay
Naknek,2025,TimeSeriesExpSmoothBC,Age 5,3732046,8.833333333333334,1701117,2277394,3493811,5190011,6804317,Bristol Bay
Naknek,2025,TimeSeriesExpSmoothBC,Age 6,448887,6.333333333333333,182522,272559,409440,632038,866542,Bristol Bay
Naknek,2025,TimeSeriesExpSmoothBC,Total,7038728,8.5,3373140,4690344,6500096,8481948,10274914,Bristol Bay
Naknek,2025,TimeSeriesExpSmoothNoBC,Age 3,30377,5.666666666666667,409,2655,18142,133325,606793,Bristol Bay
Naknek,2025,TimeSeriesExpSmoothNoBC,Age 4,2299755,7.25,565846,1107366,2123744,3542623,5222405,Bristol Bay
Naknek,2025,TimeSeriesExpSmoothNoBC,Age 5,3191345,4.5,1372642,1909048,2824383,4157939,5172092,Bristol Bay
Naknek,2025,TimeSeriesExpSmoothNoBC,Age 6,444146,4.916666666666667,155841,271328,407767,628592,876560,Bristol Bay
Naknek,2025,TimeSeriesExpSmoothNoBC,Total,5965624,3.3333333333333335,2880992,3999469,5607884,7282382,8938916,Bristol Bay
Naknek,2026,Naive4,Age 3,11382,4.416666666666667,280,1586,9364,49786,178462,Bristol Bay
Naknek,2026,Naive4,Age 4,1564198,4.166666666666667,549469,848876,1394825,2295549,3497268,Bristol Bay
Naknek,2026,Naive4,Age 5,3317546,4.916666666666667,1372835,1973941,2974681,4383238,5875381,Bristol Bay
Naknek,2026,Naive4,Age 6,447544,2.0833333333333335,186170,285116,450966,641816,872434,Bristol Bay
Naknek,2026,Naive4,Total,5340670,6.166666666666667,2628695,3753130,4998195,6616228,8221094,Bristol Bay
Naknek,2026,Naive8,Age 3,21272,3.1666666666666665,539,2605,17672,113480,513319,Bristol Bay
Naknek,2026,Naive8,Age 4,2658003,4.833333333333333,920242,1503511,2468518,3989775,5460901,Bristol Bay
Naknek,2026,Naive8,Age 5,3748631,3.8333333333333335,1513935,2221026,3443397,5075564,6437059,Bristol Bay
Naknek,2026,Naive8,Age 6,369174,4.166666666666667,138509,218668,361813,529402,794435,Bristol Bay
Naknek,2026,Naive8,Total,6797080,6.083333333333333,3219353,4594934,6595024,8717256,10629885,Bristol Bay
Naknek,2026,SibRegSimple,Age 3,14626,4.083333333333333,336,1864,12802,59642,160526,Bristol Bay
Naknek,2026,SibRegSimple,Age 4,386187,7.5,6402,40012,231900,1131685,4060523,Bristol Bay
Naknek,2026,SibRegSimple,Age 5,1439029,6.25,574606,898618,1405033,2005858,2657561,Bristol Bay
Naknek,2026,SibRegSimple,Age 6,791878,6.833333333333333,272452,436320,696666,1129108,1453301,Bristol Bay
Naknek,2026,SibRegSimple,Total,2631721,6.75,1234384,1700606,2447465,3158410,3851823,Bristol Bay
Naknek,2026,SibRegLogPower,Age 3,14626,4.083333333333333,375,1672,11809,62855,207141,Bristol Bay
Naknek,2026,SibRegLogPower,Age 4,1409190,3.6666666666666665,545128,854734,1268495,1887926,2616862,Bristol Bay
Naknek,2026,SibRegLogPower,Age 5,2727285,1.4166666666666667,1289484,1900400,2551218,3332416,4107917,Bristol Bay
Naknek,2026,SibRegLogPower,Age 6,820891,5.583333333333333,340499,517305,778607,1202731,1645412,Bristol Bay
Naknek,2026,SibRegLogPower,Total,4971992,2.1666666666666665,2916884,3769202,4730085,5828861,6841909,Bristol Bay
Naknek,2026,SibRegKalman,Age 3,14626,4.083333333333333,283,1372,11318,76471,270319,Bristol Bay
Naknek,2026,SibRegKalman,Age 4,961102,2.6666666666666665,323975,546814,850585,1255484,1733254,Bristol Bay
Naknek,2026,SibRegKalman,Age 5,2472534,3,1228785,1697475,2393997,3137062,4137325,Bristol Bay
Naknek,2026,SibRegKalman,Age 6,423357,3.3333333333333335,160016,249090,403259,604071,793798,Bristol Bay
Naknek,2026,SibRegKalman,Total,3871618,2.6666666666666665,2191806,2963514,3821189,4587232,5354344,Bristol Bay
Naknek,2026,TimeSeriesArimaBC,Age 3,41386,7.333333333333333,419,4138,26261,167341,703919,Bristol Bay
Naknek,2026,TimeSeriesArimaBC,Age 4,1757485,4.833333333333333,594663,959300,1551876,2332227,3043501,Bristol Bay
Naknek,2026,TimeSeriesArimaBC,Age 5,4557728,5.916666666666667,1942793,2692924,4099191,6310694,8222765,Bristol Bay
Naknek,2026,TimeSeriesArimaBC,Age 6,582882,6.75,228872,332042,513729,781611,1070448,Bristol Bay
Naknek,2026,TimeSeriesArimaBC,Total,6939481,4.25,3504591,4767571,6502803,8339796,9992579,Bristol Bay
Naknek,2026,TimeSeriesArimaNoBC,Age 3,18433,4.166666666666667,365,2380,12633,69948,211922,Bristol Bay
Naknek,2026,TimeSeriesArimaNoBC,Age 4,1648473,3.8333333333333335,574336,858138,1480297,2440924,3373508,Bristol Bay
Naknek,2026,TimeSeriesArimaNoBC,Age 5,3360453,6.166666666666667,1455815,2085810,3290859,4798308,6245371,Bristol Bay
Naknek,2026,TimeSeriesArimaNoBC,Age 6,551820,5.333333333333333,237560,349991,569442,793087,1103789,Bristol Bay
Naknek,2026,TimeSeriesArimaNoBC,Total,5579178,5.083333333333333,2777708,3773970,5079890,6763826,8443074,Bristol Bay
Naknek,2026,TimeSeriesExpSmoothBC,Age 3,59360,8.166666666666666,1215,6735,40481,232490,1011381,Bristol Bay
Naknek,2026,TimeSeriesExpSmoothBC,Age 4,2778542,6.333333333333333,780645,1444766,2591378,4239917,6296121,Bristol Bay
Naknek,2026,TimeSeriesExpSmoothBC,Age 5,3645145,8.833333333333334,1652582,2271564,3265959,4697626,6487898,Bristol Bay
Naknek,2026,TimeSeriesExpSmoothBC,Age 6,451502,5.916666666666667,168969,247626,425192,669298,884813,Bristol Bay
Naknek,2026,TimeSeriesExpSmoothBC,Total,6934549,8.5,3177664,4753882,6666263,8849938,10753527,Bristol Bay
Naknek,2026,TimeSeriesExpSmoothNoBC,Age 3,29131,5.5,622,3291,24381,119069,506994,Bristol Bay
Naknek,2026,TimeSeriesExpSmoothNoBC,Age 4,2118651,7.166666666666667,590088,1043026,1867724,3156882,4852299,Bristol Bay
Naknek,2026,TimeSeriesExpSmoothNoBC,Age 5,3169389,4.666666666666667,1365218,1990128,3017969,4202334,5271762,Bristol Bay
